source,target,value,count
124LsqRoam5gN4mqfUN5FkQ9SXEFRUG14mTLA9KBxGCfUVFk,12sjPtWB3QN5WpRGXjFghmCWkgmRHWi6G9BZkBY4qTSJCopw,2279.00657191,1
12sjPtWB3QN5WpRGXjFghmCWkgmRHWi6G9BZkBY4qTSJCopw,133SDz9BYXmVzbo7DXtXzhbUDsHLf2pY76U29m93Htm2mE8x,2278.9912481447,1
16CwgY9qFkBAxTrPTvHJofoNVQDsFsYUWEwVjN1iUuVfpHgC,16S2ZDxCqmTSsUYfpa3nMo2HiVGkkBce8MfSpr8cqrj3zDFY,2278.8344592987,1
15u2N1pqWr56teREjQTP5M3tk1SPQjEoUAV6jFfcQCoVy3S5,12tSXgtE5JPtCjfcaZKG4rDtESuAyBRGuM8C2iSchExAVaUz,2278.175109,1
13B8XxciMmABZEtKg3XSEbbE8zyKUzdxSUjYCrBtfFJafXKK,AGG_Small_Holders_<100,2277.0,1
14beNLVRY6ppAn7CDGjqvDSsMxsxJmp6jYgDCFaubvmYcxpg,13ARQyoo63npWebRXKNHhvaJuY1EsCfHmAbTcNTgcWCnmB3K,2276.9240694752,1
13KhsVpfLWypqAHhybbCiP9eYDw7r3PaoQ7j7ehifb9pztJ3,15Uw1N4vcvJCv5PHjhcsTfHgD1fCnwGhheqekBXzJnT4bZqX,2276.7808856443,1
14wLJZZBonAGgQ3y3jDqTZvHAHyHSCJKSaSCvzfJsVTgH86y,13jtsUGAmwaV3ArCbQmxsRzCYg6GN1HLwm92ATj3kqWnquHu,2275.75,1
13ARQyoo63npWebRXKNHhvaJuY1EsCfHmAbTcNTgcWCnmB3K,16UvKYsqojoivDsNXH3d5G48oXMfo1asxA4NtF2GxhoBjZHz,2275.4080694752,1
14PiUWyf3YxwaVZhpASpe8fa55K1ykiFp1KysQc1DHEEktxX,13Z7KjGnzdAdMre9cqRwTZHR6F2p36gqBsaNmQwwosiPz8JT,2274.34271333,1
12mhz1teHuWdAwYBrnVTjh1va1LwMswAavLZQBBDWnSgSwy4,13Z7KjGnzdAdMre9cqRwTZHR6F2p36gqBsaNmQwwosiPz8JT,2273.7746717459,1
13u3YdNWrxRHAePsfKYY53Xdhbwb46dJQXMe9DqJuBvap6BW,13KWY96udezp9GZwMxTNECnMbUeRVr4Nm5gh7MmUQ1v4FF5W,2273.42427,1
16S2ZDxCqmTSsUYfpa3nMo2HiVGkkBce8MfSpr8cqrj3zDFY,12KfHC9TaUYkyrtbpUnKe4nk3GprJGmC3hN6WRSVPcid1ByJ,2273.0,1
14gRDQcRt8ue7KrqbEjo3MkV8u8ttp2jpsQY9xQKocJ8CcDu,14uJ29rgN9z9dWmDtKdJSysj3wQ7VFY4EyJRE7uNjxwXPZLt,2272.53612054,1
13KWY96udezp9GZwMxTNECnMbUeRVr4Nm5gh7MmUQ1v4FF5W,15u2N1pqWr56teREjQTP5M3tk1SPQjEoUAV6jFfcQCoVy3S5,2272.20827,1
AGG_Small_Holders_<100,126BX3yp2DyKopzhEhj2dXCAhuHWAv1N9gpychtYZpueCNbc,2270.8533203800002,2
14QnWHoAeyKtXbKQUYuyAs6ptW8E25fVQaCCki2jh2p7pvFo,16Xuv8TZpqSP9iSxquSJ9CQDfnJink7tFFNg8YYLqE5DiXkn,2270.6355497708,1
16Ut7ED9p7HKk2cFbwXJ5hxNkMtPdeUCpjD7ZWxrQ3KfciGV,16UvKYsqojoivDsNXH3d5G48oXMfo1asxA4NtF2GxhoBjZHz,2270.2305751008,1
14RXemBFTvPSfNhhfk37Dnv3nbG3E5im1ZFeJLai2yWWufdz,1qnJN7FViy3HZaxZK9tGAA71zxHSBeUweirKqCaox4t8GT7,2269.98675692,1
16oSDkHjEXVyHvcGyZ6MnmEpEgfxYYEbmERiRh2QUSncTBX,16QpyRkva4ymWXDuBCMWMgsRTNKdEENLWMVAZ9s8Reyi7Mfm,2269.30294884,1
12menQY3E917Qx21LdNnEEBecME7ZMQDQ39Rgqjx3PHpD7s5,15md65z6k3wC28kWN68ifAxiUvNLuqjEYP2Hicv1EBPCtS86,2268.98040351,1
12di7xAeCyVXZQTywPRsPQTDBhKeJsGNzgyaJwooYk5YQvZJ,14iyEUGbK7fAi3fPJMFfBzyuhFMuNF9irJYXfpjESZtRT8aM,2268.68887077,1
15QAcfpubmJKDGyc5pAe4SsvufZRNovqsx5bvQTpbkw7ypcC,14VMAnuAMBLD6dDFX32AkxFrU1sLfkEpQdQwHwtYFscfMCQi,2266.2463735521,1
158v8Jr1YVSw3oAvRcvX7tBwupEoqRbSRAwYx1Ms3FDRaZ4p,AGG_Small_Holders_<100,2266.2,1
1qnJN7FViy3HZaxZK9tGAA71zxHSBeUweirKqCaox4t8GT7,1iUPkqKvqx2mqR8fiNSY1KHvHRTRBDZDxEuj3FjCxokAqDp,2266.03243851,1
12b2YP5LmQK4HVGyssMmAQV9hk7NyA35AZex5q8wig5Yxjpk,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,2265.9142154892,1
12QnbAFnWGxopncPuVb6z4BdWKfYcsN1i3Gg1gGdnLPAoCKb,166agqVBFvjxsZWy7UteZpHrbaRzaCeDAp2RDPNxHgDArgSo,2265.31585467,1
127hv8XKim8SBVAwyjZ9ug4JBZdYTSMeLq44dQf7DwCRPiSe,12QnbAFnWGxopncPuVb6z4BdWKfYcsN1i3Gg1gGdnLPAoCKb,2265.2837680292,1
1iUPkqKvqx2mqR8fiNSY1KHvHRTRBDZDxEuj3FjCxokAqDp,16UvKYsqojoivDsNXH3d5G48oXMfo1asxA4NtF2GxhoBjZHz,2264.4684277124,1
12di7xAeCyVXZQTywPRsPQTDBhKeJsGNzgyaJwooYk5YQvZJ,14fgxh7PTdNsRSTFZM8yKi5C2aBWqUArh6UyVX37EMqkpgn2,2264.06306091,1
131BUmSfcJuSCKL5B5566JcAKgNhnd74pueoijsVtHbuXUtY,13n1cbordeR4Qi3vVSxq6mLVWpWF6D5SyEYuYQyMsd2GYpTe,2263.9251425465,1
12xxREuzixex8jQWyvQTXFjDRyKFEcTrudNrumFhbUTuo3GJ,1583kEDq2YqxMNBXpJHWKZXydTLRmjNcYVPf7a2Pf3LGFYdW,2263.2334787057,1
1tgDZ4M2HqTz3BhAVYMdDu2z6FpN47AuxFervVqGK9hr4Vh,1qnJN7FViy3HZaxZK9tGAA71zxHSBeUweirKqCaox4t8GT7,2263.0705851044,1
AGG_Medium_Holders_100-10K,14TL3o4nVLYkwxtgL63Q7M7ZyRFTmoKwpLqNTwjbpSNpKdpg,2262.9700000000003,2
16m7xSzUowPnMj7Hom1mR1D1q1Dy1AwDoYzAfkhZzngHd7b9,13n1cbordeR4Qi3vVSxq6mLVWpWF6D5SyEYuYQyMsd2GYpTe,2262.8486299959,1
16Xuv8TZpqSP9iSxquSJ9CQDfnJink7tFFNg8YYLqE5DiXkn,12dMcBGaznCu9CLuLWfa18YwcMxFckKKh7pcukuN7Nh9gSme,2262.6,1
15dYYp8s8xuP5whGt4EDjhkr9Q2pgHud7Pd5bPqNU5VnV27e,13pMh8eS5ekAu2FpCp6VCTw5GVttfhRPwynSe5FnyLRW7erM,2262.4397786794,1
1jW7U9wFSoXCwzFsMcWyZDmozwAxSQY7tpzQjD33NVZgdLL,AGG_Binance_Users,2261.0,1
15MAAeJPJkVh3ZnZbv398togboyYrYE5XRYMeaTHE2XNEy8u,16Xuv8TZpqSP9iSxquSJ9CQDfnJink7tFFNg8YYLqE5DiXkn,2260.4372402995,1
14DsRLMZKstbeEhNgvmG4zCnHoFRBdBFubwogutQAxjkW2fo,156aGVY4vkRS5wAx5NRsKk7iuwa2jgsdb9VCp2gb7piYgZb2,2259.52786,1
133SDz9BYXmVzbo7DXtXzhbUDsHLf2pY76U29m93Htm2mE8x,1qruTSF37i7TMrXFCa3qSwTDnhqX1qYhDDmerR3TeYPPn4r,2258.65831855,1
14sFT7FDrJ1khRkDJyfQsrDeEBn9jU74rt9tgnTCYmcyk1gm,1tgDZ4M2HqTz3BhAVYMdDu2z6FpN47AuxFervVqGK9hr4Vh,2258.35322029,1
AGG_Existential_Deposits,15kUt2i86LHRWCkE3D9Bg1HZAoc2smhn1fwPzDERTb1BXAkX,2258.2000313279,3
16UvKYsqojoivDsNXH3d5G48oXMfo1asxA4NtF2GxhoBjZHz,135EbwCmQpCYmMRnweMPkbHovsUkdsrnvp3BXeeGfGpPkChv,2258.11113541,1
14wLJZZBonAGgQ3y3jDqTZvHAHyHSCJKSaSCvzfJsVTgH86y,14r26PgaKHf6yvvTBrdTp2o2vbQGhNrmecPyQp9K1HAqSn9V,2256.9498,1
13n1cbordeR4Qi3vVSxq6mLVWpWF6D5SyEYuYQyMsd2GYpTe,16GWoaV1jRSxr4xNewekvPNBBLXzMejJqq9Kf7CcFtzVmtZh,2256.17303762,1
169yAukZrZLKNK25bvoB5Bm7MWegkFnuADRuAKkireadmg7w,15u2N1pqWr56teREjQTP5M3tk1SPQjEoUAV6jFfcQCoVy3S5,2255.9841845095,1
12di7xAeCyVXZQTywPRsPQTDBhKeJsGNzgyaJwooYk5YQvZJ,13YT2BkebnF381zidPoGQE8Nwnt1a4cm2YFR1aZ6KHrc3wiY,2255.5,1
15VTjg4XagkgXYQg2tEmQ1o5pNxrHDab6LVhaBdFgMYvR8aY,16Xuv8TZpqSP9iSxquSJ9CQDfnJink7tFFNg8YYLqE5DiXkn,2255.440772545,1
15T2teKsnAgqxtUS79XcXGPU6JdYKGVTeqGszVKDjmoDLTma,14QLDHppnBizNKepxjD34wvxCWG3BsJPj8sZ9CL1MkMXENUA,2253.76148778,1
14QLDHppnBizNKepxjD34wvxCWG3BsJPj8sZ9CL1MkMXENUA,133SDz9BYXmVzbo7DXtXzhbUDsHLf2pY76U29m93Htm2mE8x,2253.7461583818,1
16m42ky7feu3yUkBZ2NMp7Y3BKp9JX2XkGMZtqZv8GmWZQ8p,15u2N1pqWr56teREjQTP5M3tk1SPQjEoUAV6jFfcQCoVy3S5,2253.3289270657,1
13n1cbordeR4Qi3vVSxq6mLVWpWF6D5SyEYuYQyMsd2GYpTe,13FEDMia1oGjYKHYZjxiJeRDXhGDLdHnrpVNB81awKuWJDR,2252.82,1
14cbcSXoKgKMMLuXTewgvHDRw4oaBqQkPm6Q98s1U5QKQCPn,16V3jhCUJs4i95gjRqcQ4v8JHL1gGJpRcVJbDtizgrwbFm1p,2252.4119769999,1
169vaVa6PyQ5y91ciVULKs4BRqJVq7XD6x1UFH77jpfDBafJ,14cbcSXoKgKMMLuXTewgvHDRw4oaBqQkPm6Q98s1U5QKQCPn,2250.8841796938,1
15Uw1N4vcvJCv5PHjhcsTfHgD1fCnwGhheqekBXzJnT4bZqX,15avGhbV9LTRJJsrGNTaTNKxEF5cGMf9xEXekYCHxpo9f7yR,2250.743515653,1
1243WmsrahiVCADviaMM5RwV6D6WDFLJKgbgdo9TzEy25mjn,1eN4722gUaFF3PdxwDCzDzyTyCnQr4rXAEoAXpJgMrDGEKD,2249.85859917,1
15u2N1pqWr56teREjQTP5M3tk1SPQjEoUAV6jFfcQCoVy3S5,14DCs5XvFZCKsLFdcp4jdzHjysrUpmmBHUne3984eguQBa3R,2249.84,1
155V6BJsBkk1bp7HDbRTgdhDicW4SovvTWQa7X7rJtvZkVnZ,13Z7KjGnzdAdMre9cqRwTZHR6F2p36gqBsaNmQwwosiPz8JT,2249.0744360437,1
14cbcSXoKgKMMLuXTewgvHDRw4oaBqQkPm6Q98s1U5QKQCPn,18aueui1zbFWewek79J2cR6WkAEpF2p5UkQWmK1r2i89cMg,2248.48635754,1
1jW7U9wFSoXCwzFsMcWyZDmozwAxSQY7tpzQjD33NVZgdLL,16JHKHtW1GFENF2K1rzuEjoyiRkHEzkUKRA3oj7WZ1L8qAaP,2247.0,1
13rcp1nX4dnBs3G1aop87wUvPieq32iKvCBsbTBSvvoJXaPG,15u2N1pqWr56teREjQTP5M3tk1SPQjEoUAV6jFfcQCoVy3S5,2246.9093192591,1
15GADXLmZpfCDgVcPuLGCwLAWw3hV9UpwPHw9BJuZEkQREqB,1aehHoRACh77VukKLCvmKG88oQ15jxZXX7u5bmJgBTYjsfT,2245.55,1
15Uw1N4vcvJCv5PHjhcsTfHgD1fCnwGhheqekBXzJnT4bZqX,15huRRTrrj7fz7kQVLiBdrfaahm4bUhkXMfEWfRoQbtpCgJY,2245.31954129,1
12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16DmDSH11wJuaPqBRHKdJtBo8Zx73QBhFTRea75FBhULcQM3,2244.3869,1
14wmdPNrTjKukwcmC7KxWvk5sQbJWVhzUdih8kE1EEndUsm7,12menQY3E917Qx21LdNnEEBecME7ZMQDQ39Rgqjx3PHpD7s5,2243.7588599896,1
1CKeRKV2Xe5jd655yVCZtFU63zpTAcd4V5b8gkBJcEbdLz3,14VMAnuAMBLD6dDFX32AkxFrU1sLfkEpQdQwHwtYFscfMCQi,2243.6117863305,1
154rj3pqmSwF9VkiRgocFZzwAHNW8MnoQ5UnyTDjQvB3TnN9,15VfruCYXmVNSHfY9DTy3vkQ6mDqMZ2PhCMdL9pdWv5AvSNh,2241.9509666001,1
12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,15dcpk5dXoPmox2Pfb6wRbUXwNEupxKDzXi5qryj1aQyPVPz,2241.18645728,1
15Uw1N4vcvJCv5PHjhcsTfHgD1fCnwGhheqekBXzJnT4bZqX,133rNdmUbEPowBdQPg1dp5xGCiPM2BeRgR2z1oVGZKW1GWBU,2240.425275,1
1exbVn9g4fY7j6iCixfz63SE6FsCuhHVXXs4mo33LUDzbqS,1583kEDq2YqxMNBXpJHWKZXydTLRmjNcYVPf7a2Pf3LGFYdW,2240.1458294287,1
15oi4TDhbmhnK1debTHrBhNuPrKZuqh3GeYzw6F8LNYUjzHR,14FofxUpwnZmLij9cL5LZhERZNQvQ9ui8dXnk1LwfxB41DSM,2240.0,1
13SkL2uACPqBzpKBh3d2n5msYNFB2QapA5vEDeKeLjG2LS3Y,19m2jMWfiDULZU4DC1UgiqLKCvDZLkGqtGSQJjwNm8DvkE1,2239.645205,1
13BbZmvmTt1mTLUkrwnTN6fNhSXnHjcMdAxcATsTp2B1m6YL,1583kEDq2YqxMNBXpJHWKZXydTLRmjNcYVPf7a2Pf3LGFYdW,2239.6171104659,1
15Uw1N4vcvJCv5PHjhcsTfHgD1fCnwGhheqekBXzJnT4bZqX,14zmvbxWinQ52TKDueZGBtE2sbdVnhHx799RPaDbkoF6oXBL,2239.51152,1
15Uw1N4vcvJCv5PHjhcsTfHgD1fCnwGhheqekBXzJnT4bZqX,13xJAbmyNXK9UZZdGxRZnKSgPbuCYNmQuSXZZHikswxLio39,2239.51152,1
1qJNnBhLDmD49wLqYN4CNobgSg81DXZ3fsFBm6XXrTyHDES,13oSCXo8FiV6T7hPHuKXd15N4r21Yv53pa6BuA1LZFvce8X9,2238.85028952,1
12sZevVr5VQasuyfqsN3DN1arfMUR1d9MgCXRBCuK5R3WzbM,12gpQocdq5YKc4vot2zySty7mDyfkCFobXpccrCeC1Rr7iGB,2238.60799611,1
12gpQocdq5YKc4vot2zySty7mDyfkCFobXpccrCeC1Rr7iGB,133SDz9BYXmVzbo7DXtXzhbUDsHLf2pY76U29m93Htm2mE8x,2238.5620248141,1
1583kEDq2YqxMNBXpJHWKZXydTLRmjNcYVPf7a2Pf3LGFYdW,13yiYMjKj2RkQY7o1tHTFAUCBt8TVBkAQQH3dYTm5Cawezey,2238.55374152,1
12vBFCGWUxv34SVwjHUsTUF1kaS6Ez92om6r4aArhUmxcDgm,13fzZiwF2KkjiwjxJRqNvC7tCZVovZ1296xwVMeLxQXp2Jh,2238.1149099131,1
12imiRFgMGpPPVRiXLhQixuk1jMeTrQbzSJcZ4Bj7a3idmWT,13C1AfUZoREF94Xosfzb3k5d9goAwS7MMDkPQTQQQnis6daw,2237.0,1
1qnJN7FViy3HZaxZK9tGAA71zxHSBeUweirKqCaox4t8GT7,12SFtXF6qSANqz4zpwEasCGCLMJpkHiR3yGpPevEK25UNMzt,2236.37568346,1
14Kazg6SFiUCH7FNhvBhvr4WNfAXVtKKKhtBQ1pvXzF1dQhv,12aAneu1s1tnZaQi6uUjZ1n7xZsvoUtsBSaG4bXKBnopyooQ,2236.1157,1
13n1cbordeR4Qi3vVSxq6mLVWpWF6D5SyEYuYQyMsd2GYpTe,16UxPy72F4Qis8CJMvek96DiexKvYusHkZVdwNTzXvqDx5ty,2235.8306269599,1
15nzJXYeM7RNj5ishbZfFhsUVzYXMVxpr56mi4ctxqSfY1gS,14Vaks6esicg9ULNa1VceQuRWCWLMKVuvYrLoUnucFXpQL63,2235.7150269586,1
15u2N1pqWr56teREjQTP5M3tk1SPQjEoUAV6jFfcQCoVy3S5,14nadVzRetATJKfXxoQrZLHbTFfFGnoZ4jt8tohZfy93RmVw,2235.17605472,1
12SFtXF6qSANqz4zpwEasCGCLMJpkHiR3yGpPevEK25UNMzt,16UvKYsqojoivDsNXH3d5G48oXMfo1asxA4NtF2GxhoBjZHz,2234.85968346,1
14BqyZt1bHNDAoFpmJCfNVg24T4CpDW1V6SqtW7WiRJrWJNM,15Uw1N4vcvJCv5PHjhcsTfHgD1fCnwGhheqekBXzJnT4bZqX,2234.5945544628,1
124LsqRoam5gN4mqfUN5FkQ9SXEFRUG14mTLA9KBxGCfUVFk,14GsJmLdh5tNhD8ztDkPB7kUfsb59KZf7bK9wpXGMtN1aQ4b,2234.42273348,1
15Uw1N4vcvJCv5PHjhcsTfHgD1fCnwGhheqekBXzJnT4bZqX,1x8HkcgbDLK7yo86wsP9BYVUDHpcJ61WWpevrBx8mQrCofZ,2234.1294186525,1
12LBNhaKLK5eEQu6xiSKTHd87bXCNMus2ShiEuNfBfXSgR6w,1Gz9wWoCAwFJaYZhbr2z9z6S8LMC1xWkLLEr1qZ9SFQpwke,2233.72843438,1
13uG6y9mF2tk2Ap9FoGNdu7YGexosiWggiDhXQxABvgGa7Dr,15LWoGyKhHFgiHgsrVZHdSJ9yebH8FMsjBJqJ2G3vNF6RVC,2233.37869643,1
134a6Qj1XnkoVNy6qr9rHCT5RhKAxbFnFWiGL6NHRacdNpzj,12E2G6KEvLAEYMn9dj1bE3Dxi31FJAMEVdG3uwGdrCQPX2Fe,2233.0778529999,1
1pwVwLJKtWTKjzes62ip2WmnL8VVTs8hYCMpvYkBkPYsXt8,14wLJZZBonAGgQ3y3jDqTZvHAHyHSCJKSaSCvzfJsVTgH86y,2232.8161099961,1
13fzZiwF2KkjiwjxJRqNvC7tCZVovZ1296xwVMeLxQXp2Jh,1bCARMJfDHHwhmgNkzQtB84FQtY5aGExYuRZ6nC8srhQrvu,2232.71196069,1
16UvKYsqojoivDsNXH3d5G48oXMfo1asxA4NtF2GxhoBjZHz,15dnaxANTCSqiiWHoyEeBSqaRDCo6bPqDqo1813V88AiCtWU,2232.08,1
15Uw1N4vcvJCv5PHjhcsTfHgD1fCnwGhheqekBXzJnT4bZqX,15czkVMrP9oDMx7G79sANSvKKnz8UKsnEBgkoawP5huCtALw,2231.81181,1
14yqw7H9SGnbPgU1Bqc8HydmT5ksWnpb4jT5d9DMUUfu9DEe,14RrYebnvgxEt2PkBV8yatPHP3DtS2jXoo8QGupBHAqYtteD,2231.0,1
14wsv7P3MCGop4zMHroj3CisHJWx7spy7ASJjKHaUohwq41Z,133SDz9BYXmVzbo7DXtXzhbUDsHLf2pY76U29m93Htm2mE8x,2230.8467660512,1
16Xuv8TZpqSP9iSxquSJ9CQDfnJink7tFFNg8YYLqE5DiXkn,15RQaAPrwdbSimFSdc7jGy62doqeodwD6mFNLYw6QPY5zw1o,2230.53,1
13GaY4K8oYKMxN3XwMSw91KUHFQZ5hoRDZBY7XV8gBpG76m1,14wLJZZBonAGgQ3y3jDqTZvHAHyHSCJKSaSCvzfJsVTgH86y,2230.1848640687,1
14ujNykmZB2r8qvAvAizeVdoxxoVVvNBNFcGJnqQZzcrUy9u,15Sp2VzBiz7YrjoUav6B25ARJCJysv8NBdF9w3xmtrU1kFA7,2230.0,1
12menQY3E917Qx21LdNnEEBecME7ZMQDQ39Rgqjx3PHpD7s5,145mDEwFvfkzgXraamGbeV3tycAXrmmL9nWx6jq8JeBNzi7J,2230.0,1
1398NYt6hFF9AQg4ojGb2utdmPn2zwD4fMS29YG6XoQT75Mc,133SDz9BYXmVzbo7DXtXzhbUDsHLf2pY76U29m93Htm2mE8x,2229.8787620771,1
13NMj2x5kUZ1XWZMRJb3UtkwuZtMTPxvH6qgsgmT1BXqmsB7,12menQY3E917Qx21LdNnEEBecME7ZMQDQ39Rgqjx3PHpD7s5,2229.2253037286,1
134a6Qj1XnkoVNy6qr9rHCT5RhKAxbFnFWiGL6NHRacdNpzj,16FKhxS4ChJXjogp7yzLg7QrnEffuUP62816VR7XPdq91Dn6,2226.5153925599,1
15Uw1N4vcvJCv5PHjhcsTfHgD1fCnwGhheqekBXzJnT4bZqX,1A6WCbMueBxFWa6EkxfvtBETujHmZ4ayCZCx9dUqevJpFc6,2226.080839114,1
15GdtrLp3tWzAyAR8he3YZ2bQcWwwF23FBWJziHEJaMEANsG,124LsqRoam5gN4mqfUN5FkQ9SXEFRUG14mTLA9KBxGCfUVFk,2225.8888607442,1
13xaYvG5cFTRkRnpM4CvSdQg4yRQuHRRSQbwX8mYGiXna2cn,14DsRLMZKstbeEhNgvmG4zCnHoFRBdBFubwogutQAxjkW2fo,2225.1316485387,1
12eSFRgHvYcAe1gQJjUCKgxxnqur1foQ38AD2PBLSuD1NxJq,15u2N1pqWr56teREjQTP5M3tk1SPQjEoUAV6jFfcQCoVy3S5,2224.9323822332,1
1exaAg2VJRQbyUBAeXcktChCAqjVP9TUxF3zo23R2T6EGdE,16iiKwFsRKRsjAiEpD4zgNgEX84nzHtHHNFKXhz1sHtan3ne,2223.7,1
16kEF4Ph98VGbbEnPkjfWdML7ajy8QC6kpFFuP353yVFggsv,126bqeAvx6ZndMHaxJdWdbnafVruu2XAyWzgqb9UTiQMR8au,2223.4275,1
12BhpDoc13nfFVYSD1PLGGzULs5XTFRHXvCA3jFTxKHRHFUK,14Vaks6esicg9ULNa1VceQuRWCWLMKVuvYrLoUnucFXpQL63,2223.3956578186,1
AGG_Medium_Holders_100-10K,12eJYg9RLVtAphFfr7FZ7rV3T5NmRa1B6jWPGNgGzE1mEDSa,2223.0,1
12uSe4fmP7HR2BEt5mtBz8x3PX1UpUhQtDmUiurFTTofct59,14VMAnuAMBLD6dDFX32AkxFrU1sLfkEpQdQwHwtYFscfMCQi,2222.82370592,1
13HCiV2n4DDJxE2Y1eq8UwHscR1rGfwxsGzocmHXE4qceH59,13BiGBjt5yNTLrA2h2MJQgfLqyAmHUWcYE7XxbFiBwiMoTHM,2222.2687602493,1
14gNApJxmyb9NgJvfm9cWyqnmtYxRzsjLxuD8SK3GuLY98p9,15ygMTgVfZ6saFfydwQQZGDGJ5qVgRtPn3pPVGnt6gfS9Tie,2222.2199999999,1
12menQY3E917Qx21LdNnEEBecME7ZMQDQ39Rgqjx3PHpD7s5,13oqxWyp6jbq1J1qeJJ4wBwkxUAGimtkWFaqHrDNFoDbAWLB,2222.00074,1
16S2ZDxCqmTSsUYfpa3nMo2HiVGkkBce8MfSpr8cqrj3zDFY,15QKRt4ifeHAJh11hHwb4dYbMJHV7ytdxcEyD9GhzfzH96Gy,2221.30528143,1
14mw6YHAYFEprvENKhyPZm51SrDQAtXj2WAjDUrGYcHGCELf,121Q2GiaDASCS1dLiFEmuz37Jaz5ykscAkLzB4hGC9U4g7yY,2221.2113275764,1
15m3FeYrE3fRB5tipm5NMay7ajwyNNouNd9GYJ77FQd77XLK,12di7xAeCyVXZQTywPRsPQTDBhKeJsGNzgyaJwooYk5YQvZJ,2221.2006268486,1
13mrEMwi8RABFCFmCxnN8JSpC4imtJVjsmE9sxRggAbMHQmx,14wLJZZBonAGgQ3y3jDqTZvHAHyHSCJKSaSCvzfJsVTgH86y,2220.7166426646,1
1243WmsrahiVCADviaMM5RwV6D6WDFLJKgbgdo9TzEy25mjn,15SNoLEL1fXJxuBWsiXogoXgT5AXeyEvx7NNHvaeL99hGCu4,2220.57384771,1
13eAqz6cYTWq9ZZohdnafhxquCaQxn1Eo5QjvHh1aZMfYNGh,16oSDkHjEXVyHvcGyZ6MnmEpEgfxYYEbmERiRh2QUSncTBX,2220.3331099934,1
126nLfYukwLjM3yjYvnbeooQhzsHAyUur1GzM27x38in3cdP,12qZDiD7PdKFEEncv15wQPdVitR6DfC6i4xSU35jHniWazMx,2220.0,1
157qU4n87CFRoyXSLd6YNnnAhQasnYUpS54ZjqR1prCBrimj,16S2ZDxCqmTSsUYfpa3nMo2HiVGkkBce8MfSpr8cqrj3zDFY,2219.9842900187,1
16dBcSkanmwb2GQGFeJmxZSX1jTy7RufTBETE6H3JZg5XAUe,16S2ZDxCqmTSsUYfpa3nMo2HiVGkkBce8MfSpr8cqrj3zDFY,2219.953199996,1
12uFo3NECb16J7fXA5tUmVSKQmktA3mirctqjzdj1VvHGQLH,1qnJN7FViy3HZaxZK9tGAA71zxHSBeUweirKqCaox4t8GT7,2219.2697533859,1
16kRJFgTrvd4jEH5NCqVVn7VEjcEWyMLTpTYmCgkdZgdUH4Y,1bnjC9pe1bs8f2u4QYEGDX2nLuUJ5gSAPa2CZBn1esqV8LB,2218.1705272721,1
1LHFEDNLGN6rjMvEZ22jxPpKbNNVyXFH2AqaFPgUzW55h6R,13xL6CffwkaYR1jpgncsyv2VtVrtyMeu62AqwnZkMaF1cWGw,2217.9040845095,1
14DLdbrop3ds9SPEu6EyFPFZ5Z5KrEgCmmfCy1ARuPDmM5v7,133SDz9BYXmVzbo7DXtXzhbUDsHLf2pY76U29m93Htm2mE8x,2217.676228217,1
13SkL2uACPqBzpKBh3d2n5msYNFB2QapA5vEDeKeLjG2LS3Y,1jf2WHSDm852znnCqrSD7djyQ7jpjwtNgvvnyVTMHrgtEac,2217.4705,1
16oSDkHjEXVyHvcGyZ6MnmEpEgfxYYEbmERiRh2QUSncTBX,16XNj7XqTgStxNjG66BpM6jqTPcXGsb79DudbpT1eiJv33fY,2216.291344,1
1NSMPkfvMXjSw9iUNjs1gJvgD7zzGatpJeQmVDRuTwCn1mr,16S2ZDxCqmTSsUYfpa3nMo2HiVGkkBce8MfSpr8cqrj3zDFY,2216.0523159987,1
13mT9bJ9JQ6hSa1Sfo4KFU1v3oKHseFKcXc8qVAnNDYnrcQt,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,2216.0135932537,1
16Xuv8TZpqSP9iSxquSJ9CQDfnJink7tFFNg8YYLqE5DiXkn,12KCuaG8uLMAk1ZXhjPNmTM9foGpKAoD1rquQkd4U3Vp9wyw,2215.86687957,1
1vd7SV4cepwPA3KwA4Mf5543iRPYgyhC7DeQ45a8TpnfS1u,16Xuv8TZpqSP9iSxquSJ9CQDfnJink7tFFNg8YYLqE5DiXkn,2215.8347834298,1
15oBQAymLZg3rAztvTwwn9sEe3RPJo8dEs6mqr8M3cb9Lwev,13n1cbordeR4Qi3vVSxq6mLVWpWF6D5SyEYuYQyMsd2GYpTe,2215.306399993,1
12TRpcFvvevMQSXZuHgDWftmS9VCiQrEvNDj25Pa5U9cSmYv,1qnJN7FViy3HZaxZK9tGAA71zxHSBeUweirKqCaox4t8GT7,2214.9532801349,1
16oSDkHjEXVyHvcGyZ6MnmEpEgfxYYEbmERiRh2QUSncTBX,14MVSnoXgsjBEdST7wydqVMGqbedsCckKYPVgvKsX46YqfEN,2214.53970732,1
